Model,No_Of_VMs,Prompt,Token_Length,Response_Time_ms,Throughput_tok_s,VM1_metrics
bigscience/bloomz-560m,1,What is the year of independence of Niger?,9,1406.78,7.819,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":95.775,""count"":16,""max"":98.9,""min"":50.0},""flow_recv_mb"":{""avg"":0.004,""count"":16,""max"":0.040680885314941406,""min"":0.0},""flow_sent_mb"":{""avg"":0.005,""count"":16,""max"":0.04272747039794922,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.282,""count"":16,""max"":10.056303192060968,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":16,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4253.0,""count"":16,""max"":4253,""min"":4253},""petals_cpu_percent"":{""avg"":53.988,""count"":16,""max"":126.3,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":16,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":16,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":16,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Nigeria?,9,1469.02,7.488,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.85,""count"":24,""max"":100.0,""min"":98.7},""flow_recv_mb"":{""avg"":0.003,""count"":24,""max"":0.041510581970214844,""min"":0.0},""flow_sent_mb"":{""avg"":0.003,""count"":24,""max"":0.04393482208251953,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.042,""count"":24,""max"":13.707345578978668,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":24,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4253.0,""count"":24,""max"":4253,""min"":4253},""petals_cpu_percent"":{""avg"":35.487,""count"":24,""max"":126.8,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":24,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":24,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":24,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of North Korea?,10,1515.76,7.917,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.868,""count"":28,""max"":100.0,""min"":98.7},""flow_recv_mb"":{""avg"":0.002,""count"":28,""max"":0.041792869567871094,""min"":0.0},""flow_sent_mb"":{""avg"":0.003,""count"":28,""max"":0.04430866241455078,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.919,""count"":28,""max"":13.841613200391008,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":28,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4253.0,""count"":28,""max"":4253,""min"":4253},""petals_cpu_percent"":{""avg"":48.757,""count"":28,""max"":132.3,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":28,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":28,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":28,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of North Macedonia?,10,1580.94,7.59,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.857,""count"":23,""max"":99.0,""min"":98.8},""flow_recv_mb"":{""avg"":0.003,""count"":23,""max"":0.03776359558105469,""min"":0.0},""flow_sent_mb"":{""avg"":0.003,""count"":23,""max"":0.04106903076171875,""min"":0.0},""flow_throughput_mbps"":{""avg"":2.313,""count"":23,""max"":45.51786231429697,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":23,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4253.0,""count"":23,""max"":4253,""min"":4253},""petals_cpu_percent"":{""avg"":42.852,""count"":23,""max"":94.9,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":23,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":23,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":23,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Norway?,9,1341.05,8.203,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.945,""count"":20,""max"":99.0,""min"":98.9},""flow_recv_mb"":{""avg"":0.002,""count"":20,""max"":0.01768779754638672,""min"":0.0},""flow_sent_mb"":{""avg"":0.002,""count"":20,""max"":0.01768779754638672,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.251,""count"":20,""max"":2.3842800534987387,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":20,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4253.0,""count"":20,""max"":4253,""min"":4253},""petals_cpu_percent"":{""avg"":52.35,""count"":20,""max"":96.3,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":20,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":20,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":20,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Oman?,9,1383.65,7.95,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.027,""count"":22,""max"":100.0,""min"":98.9},""flow_recv_mb"":{""avg"":0.003,""count"":22,""max"":0.04159736633300781,""min"":0.0},""flow_sent_mb"":{""avg"":0.006,""count"":22,""max"":0.05008697509765625,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.515,""count"":22,""max"":24.390698213973657,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":22,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4253.0,""count"":22,""max"":4253,""min"":4253},""petals_cpu_percent"":{""avg"":49.991,""count"":22,""max"":135.7,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":22,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":22,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":22,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Pakistan?,9,1230.85,8.937,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.049,""count"":35,""max"":100.0,""min"":98.9},""flow_recv_mb"":{""avg"":0.002,""count"":35,""max"":0.03721427917480469,""min"":0.0},""flow_sent_mb"":{""avg"":0.002,""count"":35,""max"":0.038970947265625,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.17,""count"":35,""max"":31.736512925954866,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":35,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4253.0,""count"":35,""max"":4253,""min"":4253},""petals_cpu_percent"":{""avg"":39.057,""count"":35,""max"":134.1,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":35,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":35,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":35,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Palau?,9,1466.0,7.503,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.129,""count"":14,""max"":100.0,""min"":99.0},""flow_recv_mb"":{""avg"":0.004,""count"":14,""max"":0.04170036315917969,""min"":0.0},""flow_sent_mb"":{""avg"":0.004,""count"":14,""max"":0.04455375671386719,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.682,""count"":14,""max"":7.590009648355221,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":14,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4253.0,""count"":14,""max"":4253,""min"":4253},""petals_cpu_percent"":{""avg"":40.336,""count"":14,""max"":168.3,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":14,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":14,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":14,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Panama?,9,1333.95,8.246,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.079,""count"":29,""max"":99.2,""min"":99.0},""flow_recv_mb"":{""avg"":0.004,""count"":29,""max"":0.04169464111328125,""min"":0.0},""flow_sent_mb"":{""avg"":0.006,""count"":29,""max"":0.05008697509765625,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.091,""count"":29,""max"":16.676231440972966,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":29,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4253.0,""count"":29,""max"":4253,""min"":4253},""petals_cpu_percent"":{""avg"":50.224,""count"":29,""max"":142.4,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":29,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":29,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":29,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Papua New Guinea?,11,1569.14,8.285,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.082,""count"":22,""max"":99.1,""min"":99.0},""flow_recv_mb"":{""avg"":0.004,""count"":22,""max"":0.043938636779785156,""min"":0.0},""flow_sent_mb"":{""avg"":0.004,""count"":22,""max"":0.045678138732910156,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.063,""count"":22,""max"":13.123631598171995,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":22,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4253.0,""count"":22,""max"":4253,""min"":4253},""petals_cpu_percent"":{""avg"":58.155,""count"":22,""max"":131.8,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":22,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":22,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":22,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Paraguay?,9,1451.23,7.58,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.096,""count"":28,""max"":99.2,""min"":99.0},""flow_recv_mb"":{""avg"":0.001,""count"":28,""max"":0.019690513610839844,""min"":0.0},""flow_sent_mb"":{""avg"":0.001,""count"":28,""max"":0.019690513610839844,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.175,""count"":28,""max"":3.59290522706717,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":28,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4253.75,""count"":28,""max"":4256,""min"":4253},""petals_cpu_percent"":{""avg"":41.8,""count"":28,""max"":113.5,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":28,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":28,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":28,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Peru?,9,1359.59,8.091,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.132,""count"":25,""max"":100.0,""min"":99.0},""flow_recv_mb"":{""avg"":0.005,""count"":25,""max"":0.04126167297363281,""min"":0.0},""flow_sent_mb"":{""avg"":0.006,""count"":25,""max"":0.043399810791015625,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.016,""count"":25,""max"":9.562390520846977,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":25,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4255.88,""count"":25,""max"":4256,""min"":4253},""petals_cpu_percent"":{""avg"":50.296,""count"":25,""max"":208.0,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":25,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":25,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":25,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Philippines?,9,1392.59,7.899,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.05,""count"":26,""max"":99.1,""min"":99.0},""flow_recv_mb"":{""avg"":0.0,""count"":26,""max"":0.004940032958984375,""min"":0.0},""flow_sent_mb"":{""avg"":0.002,""count"":26,""max"":0.05008697509765625,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.345,""count"":26,""max"":5.278754199405343,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":26,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4256.0,""count"":26,""max"":4256,""min"":4256},""petals_cpu_percent"":{""avg"":48.908,""count"":26,""max"":153.2,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":26,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":26,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":26,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Poland?,9,1427.82,7.704,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.092,""count"":25,""max"":100.0,""min"":99.0},""flow_recv_mb"":{""avg"":0.004,""count"":25,""max"":0.040961265563964844,""min"":0.0},""flow_sent_mb"":{""avg"":0.005,""count"":25,""max"":0.046982765197753906,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.684,""count"":25,""max"":22.67609358173769,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":25,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4256.0,""count"":25,""max"":4256,""min"":4256},""petals_cpu_percent"":{""avg"":41.836,""count"":25,""max"":138.5,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":25,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":25,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":25,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Portugal?,9,1409.45,7.804,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.023,""count"":26,""max"":99.1,""min"":99.0},""flow_recv_mb"":{""avg"":0.0,""count"":26,""max"":0.0049896240234375,""min"":0.0},""flow_sent_mb"":{""avg"":0.0,""count"":26,""max"":0.0049896240234375,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.08,""count"":26,""max"":1.0485697370404659,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":26,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4256.0,""count"":26,""max"":4256,""min"":4256},""petals_cpu_percent"":{""avg"":67.788,""count"":26,""max"":380.09999999999997,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":26,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":26,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":26,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Qatar?,9,1428.39,7.701,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.056,""count"":27,""max"":100.0,""min"":99.0},""flow_recv_mb"":{""avg"":0.003,""count"":27,""max"":0.041233062744140625,""min"":0.0},""flow_sent_mb"":{""avg"":0.004,""count"":27,""max"":0.04439353942871094,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.638,""count"":27,""max"":6.788413398629572,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":27,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4256.0,""count"":27,""max"":4256,""min"":4256},""petals_cpu_percent"":{""avg"":70.548,""count"":27,""max"":265.0,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":27,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":27,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":27,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Romania?,9,1514.68,7.262,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.105,""count"":19,""max"":100.0,""min"":98.9},""flow_recv_mb"":{""avg"":0.004,""count"":19,""max"":0.048610687255859375,""min"":0.0},""flow_sent_mb"":{""avg"":0.007,""count"":19,""max"":0.0507965087890625,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.672,""count"":19,""max"":20.14724949665809,""min"":0.0},""memory_percent"":{""avg"":53.9,""count"":19,""max"":53.9,""min"":53.9},""memory_used_mb"":{""avg"":4256.0,""count"":19,""max"":4256,""min"":4256},""petals_cpu_percent"":{""avg"":40.426,""count"":19,""max"":113.9,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":19,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":19,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":19,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Russia?,9,1481.52,7.425,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.042,""count"":26,""max"":100.0,""min"":98.9},""flow_recv_mb"":{""avg"":5.157,""count"":26,""max"":133.9859790802002,""min"":0.0},""flow_sent_mb"":{""avg"":7.709,""count"":26,""max"":200.3304328918457,""min"":0.0},""flow_throughput_mbps"":{""avg"":11868.53,""count"":26,""max"":308554.4576419839,""min"":0.0},""memory_percent"":{""avg"":53.938,""count"":26,""max"":54.0,""min"":53.9},""memory_used_mb"":{""avg"":4257.538,""count"":26,""max"":4260,""min"":4256},""petals_cpu_percent"":{""avg"":41.035,""count"":26,""max"":115.8,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":26,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":26,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":26,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Rwanda?,9,1389.37,7.917,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.917,""count"":23,""max"":99.0,""min"":98.8},""flow_recv_mb"":{""avg"":0.001,""count"":23,""max"":0.01768779754638672,""min"":0.0},""flow_sent_mb"":{""avg"":0.001,""count"":23,""max"":0.01768779754638672,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.338,""count"":23,""max"":2.8317586397877252,""min"":0.0},""memory_percent"":{""avg"":53.996,""count"":23,""max"":54.0,""min"":53.9},""memory_used_mb"":{""avg"":4259.826,""count"":23,""max"":4260,""min"":4256},""petals_cpu_percent"":{""avg"":68.07,""count"":23,""max"":300.7,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":23,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":23,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":23,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Saint Kitts and Nevis?,12,1546.32,9.054,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":95.69,""count"":31,""max"":99.0,""min"":0.0},""flow_recv_mb"":{""avg"":0.002,""count"":31,""max"":0.03769111633300781,""min"":0.0},""flow_sent_mb"":{""avg"":0.003,""count"":31,""max"":0.03968238830566406,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.472,""count"":31,""max"":23.33795976942918,""min"":0.0},""memory_percent"":{""avg"":54.0,""count"":31,""max"":54.0,""min"":54.0},""memory_used_mb"":{""avg"":4260.0,""count"":31,""max"":4260,""min"":4260},""petals_cpu_percent"":{""avg"":50.31,""count"":31,""max"":165.3,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":31,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":31,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":31,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Saint Lucia?,10,1510.02,7.947,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.835,""count"":23,""max"":99.0,""min"":98.7},""flow_recv_mb"":{""avg"":0.003,""count"":23,""max"":0.037151336669921875,""min"":0.0},""flow_sent_mb"":{""avg"":0.006,""count"":23,""max"":0.05008697509765625,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.073,""count"":23,""max"":8.293977352864708,""min"":0.0},""memory_percent"":{""avg"":54.0,""count"":23,""max"":54.0,""min"":54.0},""memory_used_mb"":{""avg"":4260.0,""count"":23,""max"":4260,""min"":4260},""petals_cpu_percent"":{""avg"":54.287,""count"":23,""max"":117.3,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":23,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":23,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":23,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,What is the year of independence of Saint Vincent and the Grenadines?,14,1923.23,8.319,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.783,""count"":23,""max"":98.9,""min"":98.7},""flow_recv_mb"":{""avg"":0.003,""count"":23,""max"":0.03783416748046875,""min"":0.0},""flow_sent_mb"":{""avg"":0.003,""count"":23,""max"":0.03908729553222656,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.97,""count"":23,""max"":9.664314808587221,""min"":0.0},""memory_percent"":{""avg"":54.0,""count"":23,""max"":54.0,""min"":54.0},""memory_used_mb"":{""avg"":4260.0,""count"":23,""max"":4260,""min"":4260},""petals_cpu_percent"":{""avg"":52.939,""count"":23,""max"":316.9,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":23,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":23,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":23,""max"":179,""min"":179}}}"
